Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
1597968000000,0.5397,0.5397,0.401,0.45,1109973.0,1598011199999,523580.596866,1767,354813.83,165951.196593,0
1598011200000,0.4494,0.46,0.4258,0.4314,1774180.28,1598054399999,787333.472361,3194,670598.22,297836.45732600003,0
1598054400000,0.4317,0.4326,0.412,0.43,1673195.7,1598097599999,706780.062383,1994,707141.32,299144.010881,0
1598097600000,0.43,0.4987,0.4299,0.4712,2525082.74,1598140799999,1177730.713393,4166,1457216.65,677316.080216,0
1598140800000,0.469,0.494,0.4523,0.4635,10113324.67,1598183999999,4786688.90823,5429,5337333.94,2566876.581262,0
1598184000000,0.4637,0.4908,0.462,0.4821,641686.36,1598227199999,306738.605071,1566,236839.53,113313.312835,0
1598227200000,0.4821,0.5126,0.4792,0.4944,1439129.89,1598270399999,715556.874475,3365,614079.93,305321.748487,0
1598270400000,0.4944,0.5334,0.4889,0.5315,804644.86,1598313599999,407017.376979,1647,338940.23,171928.75806700002,0
1598313600000,0.5323,0.5324,0.4785,0.5015,1079176.52,1598356799999,545791.090421,2344,498054.81,252794.37510300003,0
1598356800000,0.4995,0.5013,0.4478,0.4619,1529498.62,1598399999999,714575.949732,2130,947253.83,441508.097858,0
1598400000000,0.4619,0.477,0.4603,0.4679,659099.28,1598443199999,308709.198251,1187,348013.94,163100.053542,0
1598443200000,0.4688,0.4983,0.465,0.498,1172223.95,1598486399999,564836.494875,1965,540763.87,261829.424051,0
1598486400000,0.4983,0.5163,0.4862,0.4862,1503192.28,1598529599999,754890.904408,2345,716536.85,360485.344352,0
1598529600000,0.4862,0.5182,0.4701,0.5046,1514931.25,1598572799999,740624.980566,2663,769179.34,376860.982955,0
1598572800000,0.5033,0.56,0.5017,0.5452,2471484.41,1598615999999,1301654.740833,4347,1075968.13,566495.63784,0
1598616000000,0.5452,0.57,0.5277,0.5662,1222549.7,1598659199999,664725.753396,2822,611335.75,332844.939611,0
1598659200000,0.5662,0.5691,0.5165,0.534,1486702.81,1598702399999,803733.485754,2978,675570.95,365926.90669,0
1598702400000,0.5341,0.5488,0.5301,0.5379999999999999,685325.35,1598745599999,368202.189583,1258,344781.82,185316.195382,0
1598745600000,0.5379999999999999,0.563,0.5364,0.5507,1200612.5,1598788799999,661048.0631520001,2571,566256.54,311903.5667,0
1598788800000,0.5504,0.5519,0.5222,0.5326,1497180.99,1598831999999,800294.342866,2977,643710.45,344039.114259,0
1598832000000,0.5333,0.535,0.5085,0.5222,1420233.76,1598875199999,741316.435337,2691,526289.84,274565.143498,0
1598875200000,0.5219,0.525,0.5078,0.5097,1284472.34,1598918399999,663453.678734,1605,529801.41,273758.786623,0
1598918400000,0.5105,0.5106,0.4745,0.4825,2432137.1,1598961599999,1187776.3767209998,4160,1303492.37,636436.313442,0
1598961600000,0.4825,0.4853,0.4749,0.4808,1521338.58,1599004799999,731496.077637,3221,739046.21,355276.985017,0
1599004800000,0.4806,0.4814,0.4185,0.4444,1591996.97,1599047999999,738544.306542,4179,623584.68,289752.283459,0
1599048000000,0.4444,0.4454,0.4302,0.4428,2103634.04,1599091199999,923623.04247,3554,1270533.61,557960.324632,0
1599091200000,0.4428,0.45,0.4382,0.4422,1789159.11,1599134399999,793756.978785,3455,759535.18,337029.162588,0
1599134400000,0.4426,0.443,0.37,0.3778,2283454.58,1599177599999,937306.594155,4630,930821.43,383704.930674,0
1599177600000,0.3748,0.3813,0.3670000000000001,0.3736,1658286.21,1599220799999,622596.395391,2829,777255.81,292221.534237,0
1599220800000,0.3737,0.375,0.3598,0.3685,1680681.8,1599263999999,618931.858153,2147,932200.05,343242.27241100004,0
1599264000000,0.3689,0.3777,0.3458,0.3458,1347670.88,1599307199999,495342.594325,2355,499251.91,184193.423253,0
1599307200000,0.3456,0.3462,0.3183,0.3264,1648949.17,1599350399999,545026.491184,3623,1021307.91,336363.741186,0
1599350400000,0.3261,0.3297,0.3104,0.3297,1379496.17,1599393599999,447036.059048,3075,726115.51,235141.053094,0
1599393600000,0.3298,0.3363,0.3218,0.3325,1743062.0,1599436799999,575849.32595,3576,923347.25,305001.001321,0
1599436800000,0.3325,0.3378,0.3191,0.3199,1414631.59,1599479999999,468075.10182,2740,601279.7,199369.090263,0
